#物品编号,类型,图标编号,名字,颜色,负重,装备类别,限制类型(装备限制条件:0:角色等级 4:元神等级;礼包限制条件：0:无限制 1:有无帮会 11-17:货币限制),等级限制,出售价格,转生等级限制,品质,职业,性别,装备组,装备对比,帮会捐献值,摧毁提示,装备内功,装备背景,回收金币,回收经验,回收组ID,是否可使用,能否销毁,能否存入仓库,能否推送,背包是否显示使用标志,限定次数用完之后是否显示推送,功能配置,功能参数,批量使用,使用后给的物品flag,使用后给的物品的值,物品描述,获取途径,光柱特效,装备子类型,防掉落概率(万分比),最大星级,属性值,基础属性百分百,最终属性百分比,随机最大攻击,随机最大防御,拾取类型,特效ID,等阶
#mTypeID,SubType,mIconID,mName,mColor,mWeight,mEquipType,mNeedType,mNeedParam,mPrice,mNeedZsLevel,mEquipLevel,mJob,mGender,mEquipGroup,mEquipComp,mEquipContribute,mShowDest,mAddPower,mItemBg,recycle_money,mRecycleExp,mRecycleId,mCanUse,mCanDestroy,mCanDepot,mCanPush,mBagShow,mTimesLimit,func_id,func_params,mCanMultiUse,mGiveFlag,mGiveValue,mDesp,mSource,mGZEffectID,mSubEquipType,mDropProtect,mMaxLevel,attr,baseattrprop,lastattrprop,randMDC,randMAC,mPickUpType,mEffectID,mRank
#int,int,int,string,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,string,int,int,int,string,string,int,int,int,int,string,string,string,int,int,int,int,int
#新装备,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21011003,2,40000005,200金币,0,0,0,0,1,100,0,4,0,0,0,0,0,0,0,4,0,0,0,2,1,1,0,0,0,1,100;200,1,1,200,使用后获得<a color='30ff00'>200</a>金币,活动产出、BOSS掉落,0,0,0,0,0,0,0,0,0,10328,0,0
21011004,2,40000004,300金币,0,0,0,0,1,100,0,4,0,0,0,0,0,0,0,4,0,0,0,2,1,1,0,0,0,1,100;300,1,1,300,使用后获得<a color='30ff00'>300</a>金币,活动产出、BOSS掉落,0,0,0,0,0,0,0,0,0,10329,0,0
21011005,2,40000004,500金币,0,0,0,0,1,100,0,4,0,0,0,0,0,0,0,4,0,0,0,2,1,1,0,0,0,1,100;500,1,1,500,使用后获得<a color='30ff00'>500</a>金币,活动产出、BOSS掉落,0,0,0,0,0,0,0,0,0,10330,0,0
21011006,2,40000004,1000金币,0,0,0,0,1,100,0,5,0,0,0,0,0,0,0,5,0,0,0,2,1,1,0,0,0,1,100;1000,1,1,1000,使用后获得<a color='30ff00'>1000</a>金币,活动产出、BOSS掉落,0,0,0,0,0,0,0,0,0,10331,0,0
21011007,2,40000007,2000金币,0,0,0,0,1,100,0,5,0,0,0,0,0,0,0,5,0,0,0,2,1,1,0,0,0,1,100;2000,1,1,2000,使用后获得<a color='30ff00'>2000</a>金币,活动产出、BOSS掉落,0,0,0,0,0,0,0,0,0,10332,0,0
21011008,2,40000007,5000金币,0,0,0,0,1,100,0,5,0,0,0,0,0,0,0,5,0,0,0,2,1,1,0,0,0,1,100;5000,1,1,5000,使用后获得<a color='30ff00'>5000</a>金币,活动产出、BOSS掉落,0,0,0,0,0,0,0,0,0,10333,0,0
21011009,2,40000008,10000金币,0,0,0,0,1,100,0,5,0,0,0,0,0,0,0,5,0,0,0,2,1,1,0,0,0,1,100;10000,1,1,10000,使用后获得<a color='30ff00'>10000</a>金币,活动产出、BOSS掉落,0,0,0,0,0,0,0,0,0,10334,0,0
21020001,2,21020001,1元现金卡,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,2,1,1,0,0,0,1,300001,1,1,1000,使用后获得<a color='30ff00'>1000</a>元宝和<a color='30ff00'>10</a>钻石<br />计入所有充值活动,boss掉落,0,0,0,0,0,0,0,0,0,10335,0,0
21020002,2,21020002,2元现金卡,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,2,1,1,0,0,0,1,300002,1,1,2000,使用后获得<a color='30ff00'>2000</a>元宝和<a color='30ff00'>20</a>钻石<br />计入所有充值活动,boss掉落,0,0,0,0,0,0,0,0,0,10336,0,0
21020003,2,21020003,10元现金卡,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,2,1,1,0,0,0,1,300010,1,1,10000,使用后获得<a color='30ff00'>10000</a>元宝和<a color='30ff00'>100</a>钻石<br />计入所有充值活动,boss掉落,0,0,0,0,0,0,0,0,0,10337,0,0
21030001,2,21030001,10精华,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,2,1,1,0,0,0,1,142;10,1,1,10,使用后获得<a color='30ff00'>10</a>精华,boss掉落,0,0,0,0,0,0,0,0,0,10338,0,0
21030002,2,21030001,100精华,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,2,1,1,0,0,0,1,142;100,1,1,100,使用后获得<a color='30ff00'>100</a>精华,boss掉落,0,0,0,0,0,0,0,0,0,10339,0,0
21030003,2,21030001,500精华,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,2,1,1,0,0,0,1,142;500,1,1,500,使用后获得<a color='30ff00'>500</a>精华,boss掉落,0,0,0,0,0,0,0,0,0,10340,0,0
21030004,2,21030001,1000精华,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,2,1,1,0,0,0,1,142;1000,1,1,1000,使用后获得<a color='30ff00'>1000</a>精华,boss掉落,0,0,0,0,0,0,0,0,0,10341,0,0
21030005,2,21030001,5000精华,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,2,1,1,0,0,0,1,142;5000,1,1,5000,使用后获得<a color='30ff00'>5000</a>精华,boss掉落,0,0,0,0,0,0,0,0,0,10342,0,0
21030006,2,21030001,10000精华,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,2,1,1,0,0,0,1,142;10000,1,1,10000,使用后获得<a color='30ff00'>10000</a>精华,boss掉落,52007,0,0,0,0,0,0,0,0,10343,0,0
21040001,2,21040001,1钻石,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,2,1,1,0,0,0,1,143;1,1,1,1,使用后获得<a color='30ff00'>1</a>绑定钻石,boss掉落,52007,0,0,0,0,0,0,0,0,0,0,0
21040002,2,21040001,5钻石,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,2,1,1,0,0,0,1,143;5,1,1,5,使用后获得<a color='30ff00'>5</a>绑定钻石,boss掉落,52007,0,0,0,0,0,0,0,0,0,0,0
21040003,2,21040002,10钻石,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,2,1,1,0,0,0,1,143;10,1,1,10,使用后获得<a color='30ff00'>10</a>绑定钻石,boss掉落,52007,0,0,0,0,0,0,0,0,0,0,0
21040004,2,21040003,100钻石,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,2,1,1,0,0,0,1,143;100,1,1,100,使用后获得<a color='30ff00'>100</a>绑定钻石,boss掉落,52007,0,0,0,0,0,0,0,0,0,0,0
21040005,2,21040003,200钻石,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,2,1,1,0,0,0,1,143;200,1,1,200,使用后获得<a color='30ff00'>200</a>绑定钻石,boss掉落,52007,0,0,0,0,0,0,0,0,0,0,0
21040006,2,21040004,300钻石,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,2,1,1,0,0,0,1,143;300,1,1,300,使用后获得<a color='30ff00'>300</a>绑定钻石,boss掉落,52007,0,0,0,0,0,0,0,0,0,0,0
21040007,2,21040004,500钻石,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,2,1,1,0,0,0,1,143;500,1,1,500,使用后获得<a color='30ff00'>500</a>颗绑定钻石,boss掉落,52007,0,0,0,0,0,0,0,0,0,0,0
21040008,2,21040005,1000钻石,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,2,1,1,0,0,0,1,143;1000,1,1,1000,使用后获得<a color='30ff00'>1000</a>颗绑定钻石,boss掉落,52007,0,0,0,0,0,0,0,0,0,0,0
21040009,2,21040002,20钻石,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,2,1,1,0,0,0,1,143;20,1,1,20,使用后获得<a color='30ff00'>20</a>绑定钻石,boss掉落,52007,0,0,0,0,0,0,0,0,0,0,0
21050001,2,21050001,1元真充卡,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,2,1,1,0,0,0,1,1;1000,1,1,1,使用后获得<a color='30ff00'>1000</a>元宝<br /><a color='30ff00'>计入每日累充</a><br />不计入其他充值活动,boss掉落,0,0,0,0,0,0,0,0,0,0,0,0
21050002,2,21050002,2元真充卡,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,2,1,1,0,0,0,1,2;2000,1,1,10,使用后获得<a color='30ff00'>2000</a>元宝<br /><a color='30ff00'>计入每日累充</a><br />不计入其他充值活动,boss掉落,0,0,0,0,0,0,0,0,0,0,0,0
21050003,2,21050003,5元真充卡,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,2,1,1,0,0,0,1,5;5000,1,1,100,使用后获得<a color='30ff00'>5000</a>元宝<br /><a color='30ff00'>计入每日累充</a><br />不计入其他充值活动,boss掉落,0,0,0,0,0,0,0,0,0,0,0,0
21050004,2,21050004,10元真充卡,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,2,1,1,0,0,0,1,10;10000,1,1,500,使用后获得<a color='30ff00'>10000</a>元宝<br /><a color='30ff00'>计入每日累充</a><br />不计入其他充值活动,boss掉落,0,0,0,0,0,0,0,0,0,0,0,0
21050005,2,21050005,50元真充卡,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,2,1,1,0,0,0,1,50;50000,1,1,1000,使用后获得<a color='30ff00'>50000</a>元宝<br /><a color='30ff00'>计入每日累充</a><br />不计入其他充值活动,boss掉落,0,0,0,0,0,0,0,0,0,0,0,0
21050006,2,21050006,88元真充卡,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,2,1,1,0,0,0,1,88;88000,1,1,1000,使用后获得<a color='30ff00'>88000</a>元宝<br /><a color='30ff00'>计入每日累充</a><br />不计入其他充值活动,boss掉落,0,0,0,0,0,0,0,0,0,0,0,0
21050007,2,21050007,100元真充卡,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,2,1,1,0,0,0,1,100;100000,1,1,1000,使用后获得<a color='30ff00'>100000</a>元宝<br /><a color='30ff00'>计入每日累充</a><br />不计入其他充值活动,boss掉落,0,0,0,0,0,0,0,0,0,0,0,0
21050008,2,21050008,500元真充卡,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,2,1,1,0,0,0,1,500;500000,1,1,1000,使用后获得<a color='30ff00'>500000</a>元宝<br /><a color='30ff00'>计入每日累充</a><br />不计入其他充值活动,boss掉落,0,0,0,0,0,0,0,0,0,0,0,0
21050009,2,21050009,328元真充卡,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,2,1,1,0,0,0,1,328;328000,1,1,1000,使用后获得<a color='30ff00'>328000</a>元宝<br /><a color='30ff00'>计入每日累充</a><br />不计入其他充值活动,活动产出,0,0,0,0,0,0,0,0,0,0,0,0
21050010,2,21050010,1288元真充卡,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,2,1,1,0,0,0,1,1288;1288000,1,1,1000,使用后获得<a color='30ff00'>1288000</a>元宝<br /><a color='30ff00'>计入每日累充</a><br />不计入其他充值活动,活动产出,0,0,0,0,0,0,0,0,0,0,0,0
21060001,2,21060001,小红包,0,0,0,0,1,100,0,4,0,0,0,0,0,0,0,4,0,0,0,2,1,1,0,0,0,1,143;5,1,1,5,使用后获得<a color='30ff00'>5</a>钻石,怪物掉落,52021,0,0,0,0,0,0,0,0,10337,0,0
21060002,2,21060002,大红包,0,0,0,0,1,100,0,5,0,0,0,0,0,0,0,5,0,0,0,2,1,1,0,0,0,1,143;10,1,1,10,使用后获得<a color='30ff00'>10</a>钻石,怪物掉落,52021,0,0,0,0,0,0,0,0,10338,0,0
21060003,2,21060003,超级红包,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,2,1,1,0,0,0,1,143;50,1,1,50,使用后获得<a color='30ff00'>50</a>钻石,怪物掉落,52021,0,0,0,0,0,0,0,0,10339,0,0
21060004,2,21060004,直充券,0,0,0,0,1,100,0,7,0,0,0,0,0,0,0,7,0,0,0,2,1,1,0,1,0,1,115;1,1,1,1,使用后获得<a color='30ff00'>1元</a>直充额度,怪物掉落、活动产出,52021,0,0,0,0,0,0,0,0,10338,0,0
21060005,2,21060005,神充券,0,0,0,0,1,100,0,8,0,0,0,0,0,0,0,8,0,0,0,0,1,1,0,0,0,1,0,1,1,50,可以无限直充的<a color='30ff00'>钻石充值界面</a>直接兑换等价钻石,开通特权每日领取,52021,0,0,0,0,0,0,0,0,10339,0,0
23000001,4,23000001,青铜碎片(小),0,0,0,0,1,100,0,3,0,0,0,0,0,0,0,3,0,0,0,2,1,1,0,1,1,1,151;20,1,3,20,使用后获得<a color='30ff00'>20</a>点神器值,boss掉落,0,0,0,0,0,0,0,0,0,10401,0,0
23000002,4,23000002,青铜碎片(中),0,0,0,0,1,100,0,5,0,0,0,0,0,0,0,5,0,0,0,2,1,1,0,1,1,1,151;500,1,3,500,使用后获得<a color='30ff00'>500</a>点神器值,boss掉落,0,0,0,0,0,0,0,0,0,10402,0,0
23000003,4,23000003,青铜碎片(大),0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,2,1,1,0,1,1,1,151;5000,1,3,5000,使用后获得<a color='30ff00'>5000</a>点神器值,活动获得,0,0,0,0,0,0,0,0,0,10403,0,0
23010001,4,23010001,天书碎片(小),0,0,0,0,1,100,0,3,0,0,0,0,0,0,0,3,0,0,0,2,1,1,0,1,1,1,152;10,1,4,10,使用后获得<a color='30ff00'>10</a>点天书值,boss掉落,0,0,0,0,0,0,0,0,0,10404,0,0
23010002,4,23010002,天书碎片(中),0,0,0,0,1,100,0,5,0,0,0,0,0,0,0,5,0,0,0,2,1,1,0,1,1,1,152;200,1,4,200,使用后获得<a color='30ff00'>200</a>点天书值,boss掉落,0,0,0,0,0,0,0,0,0,10405,0,0
23010003,4,23010003,天书碎片(大),0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,2,1,1,0,1,1,1,152;2000,1,4,2000,使用后获得<a color='30ff00'>2000</a>点天书值,活动获得,0,0,0,0,0,0,0,0,0,10406,0,0
23020001,4,23020001,法扇碎片（小）,0,0,0,0,1,100,0,3,0,0,0,0,0,0,0,3,0,0,0,2,1,1,0,1,1,1,153;10,1,5,10,使用后获得<a color='30ff00'>10</a>点法扇值,boss掉落,0,0,0,0,0,0,0,0,0,10407,0,0
23020002,4,23020002,法扇碎片（中）,0,0,0,0,1,100,0,5,0,0,0,0,0,0,0,5,0,0,0,2,1,1,0,1,1,1,153;300,1,5,300,使用后获得<a color='30ff00'>300</a>点法扇值,boss掉落,0,0,0,0,0,0,0,0,0,10408,0,0
23020003,4,23020003,法扇碎片（大）,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,2,1,1,0,1,1,1,153;3000,1,5,3000,使用后获得<a color='30ff00'>3000</a>点法扇值,活动获得,0,0,0,0,0,0,0,0,0,10409,0,0
23030001,4,23030001,暗器碎片（小）,0,0,0,0,1,100,0,3,0,0,0,0,0,0,0,3,0,0,0,2,1,1,0,1,1,1,150;5,1,6,5,使用后获得<a color='30ff00'>5</a>点暗器值,boss掉落,0,0,0,0,0,0,0,0,0,10410,0,0
23030002,4,23030002,暗器碎片（中）,0,0,0,0,1,100,0,5,0,0,0,0,0,0,0,5,0,0,0,2,1,1,0,1,1,1,150;100,1,6,100,使用后获得<a color='30ff00'>100</a>点暗器值,boss掉落,0,0,0,0,0,0,0,0,0,10411,0,0
23030003,4,23030003,暗器碎片（大）,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,2,1,1,0,1,1,1,150;1000,1,6,1000,使用后获得<a color='30ff00'>1000</a>点暗器值,活动获得,0,0,0,0,0,0,0,0,0,10412,0,0
23040001,4,23040001,神弓碎片（小）,0,0,0,0,1,100,6,3,0,0,0,0,0,0,0,3,0,0,0,2,1,1,0,1,1,1,154;5,1,6,5,使用后获得<a color='30ff00'>5</a>点神弓值,boss掉落,0,0,0,0,0,0,0,0,0,10413,0,0
23040002,4,23040002,神弓碎片（中）,0,0,0,0,1,100,6,5,0,0,0,0,0,0,0,5,0,0,0,2,1,1,0,1,1,1,154;100,1,6,100,使用后获得<a color='30ff00'>100</a>点神弓值,boss掉落,0,0,0,0,0,0,0,0,0,10414,0,0
23040003,4,23040003,神弓碎片（大）,0,0,0,0,1,100,6,6,0,0,0,0,0,0,0,6,0,0,0,2,1,1,0,1,1,1,154;1000,1,6,1000,使用后获得<a color='30ff00'>1000</a>点神弓值,活动获得,0,0,0,0,0,0,0,0,0,10415,0,0
23050001,4,23050001,鬼幡碎片（小）,0,0,0,0,1,100,6,3,0,0,0,0,0,0,0,3,0,0,0,2,1,1,0,1,1,1,155;5,1,6,5,使用后获得<a color='30ff00'>5</a>点鬼幡值,boss掉落,0,0,0,0,0,0,0,0,0,10416,0,0
23050002,4,23050002,鬼幡碎片（中）,0,0,0,0,1,100,6,5,0,0,0,0,0,0,0,5,0,0,0,2,1,1,0,1,1,1,155;100,1,6,100,使用后获得<a color='30ff00'>100</a>点鬼幡值,boss掉落,0,0,0,0,0,0,0,0,0,10417,0,0
23050003,4,23050003,鬼幡碎片（大）,0,0,0,0,1,100,6,6,0,0,0,0,0,0,0,6,0,0,0,2,1,1,0,1,1,1,155;1000,1,6,1000,使用后获得<a color='30ff00'>1000</a>点鬼幡值,活动获得,0,0,0,0,0,0,0,0,0,10418,0,0
23060001,2,23060001,金砖（小）,0,0,0,0,1,100,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,101;800000,1,9,800000,使用后获得<a color='30ff00'>800000</a>绑定金币,任务、活动、商城购买,0,0,0,0,0,0,0,0,0,10419,0,0
23060002,2,23060002,金砖（中）,0,0,0,0,1,100,0,2,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,1,1,1,101;2000000,1,9,2000000,使用后获得<a color='30ff00'>2000000</a>绑定金币,任务、活动、商城购买,0,0,0,0,0,0,0,0,0,10420,0,0
23060003,2,23060003,金砖（大）,0,0,0,0,1,100,0,3,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,1,1,1,101;3000000,1,9,3000000,使用后获得<a color='30ff00'>3000000</a>绑定金币,任务、活动、商城购买,0,0,0,0,0,0,0,0,0,10421,0,0
23060004,2,23060004,超级金砖,0,0,0,0,1,100,0,4,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,1,1,1,101;100000000,1,9,100000000,使用后获得<a color='30ff00'>1亿</a>绑定金币,开服活动获得,0,0,0,0,0,0,0,0,0,10422,0,0
23070001,2,23070001,绑定元宝兑换券,0,0,0,0,1,100,0,3,0,0,0,0,0,0,0,3,0,0,0,2,1,1,0,1,1,1,103;500,1,2,500,使用后获得<a color='30ff00'>500</a>绑定元宝,商城购买,0,0,0,0,0,0,0,0,0,10423,0,0
23070002,2,23070002,高级绑元兑换券,0,0,0,0,1,100,0,3,0,0,0,0,0,0,0,3,0,0,0,2,1,1,0,1,1,1,103;5000,1,2,5000,使用后获得<a color='30ff00'>5000</a>绑定元宝,商城购买,0,0,0,0,0,0,0,0,0,10424,0,0
23080001,9,23080001,双倍宝典（1小时）,0,0,0,0,1,100,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,2,24009;10000,0,0,0,使用后，打怪可获得<a color='30ff00'>双倍经验</a>，持续时间<a color='30ff00'>1</a>小时，持续时间不叠加；效果可与活动<a color='30ff00'>双倍经验</a>，VIP多倍经验叠加,活动获得,0,0,0,0,0,0,0,0,0,0,0,0
23080002,9,23080001,双倍宝典（2小时）,0,0,0,0,1,100,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,2,24010;10000,0,0,0,使用后，打怪可获得<a color='30ff00'>双倍经验</a>，持续时间<a color='30ff00'>2</a>小时，持续时间不叠加；效果可与活动<a color='30ff00'>双倍经验</a>，VIP多倍经验叠加,活动获得,0,0,0,0,0,0,0,0,0,0,0,0
23080003,9,23080001,双倍宝典（4小时）,0,0,0,0,1,100,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,2,24001;10000,0,0,0,使用后，打怪可获得<a color='30ff00'>双倍经验</a>，持续时间<a color='30ff00'>4</a>小时，持续时间不叠加；效果可与活动<a color='30ff00'>双倍经验</a>，VIP多倍经验叠加,活动获得,0,0,0,0,0,0,0,0,0,0,0,0
23080004,9,23080001,双倍宝典（8小时）,0,0,0,0,1,100,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,2,24002;10000,0,0,0,使用后，打怪可获得<a color='30ff00'>双倍经验</a>，持续时间<a color='30ff00'>8</a>小时，持续时间不叠加；效果可与活动<a color='30ff00'>双倍经验</a>，VIP多倍经验叠加,活动获得,0,0,0,0,0,0,0,0,0,0,0,0
23080005,9,23080005,三倍宝典（1小时）,0,0,0,0,1,100,0,2,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,2,24011;10000,0,0,0,使用后，打怪可获得<a color='30ff00'>三倍经验</a>，持续时间<a color='30ff00'>1</a>小时，持续时间不叠加；效果可与活动<a color='30ff00'>双倍经验</a>，VIP多倍经验叠加,活动获得,0,0,0,0,0,0,0,0,0,0,0,0
23080006,9,23080005,三倍宝典（2小时）,0,0,0,0,1,100,0,2,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,2,24003;10000,0,0,0,使用后，打怪可获得<a color='30ff00'>三倍经验</a>，持续时间<a color='30ff00'>2</a>小时，持续时间不叠加；效果可与活动<a color='30ff00'>双倍经验</a>，VIP多倍经验叠加,活动获得,0,0,0,0,0,0,0,0,0,0,0,0
23080007,9,23080005,三倍宝典（4小时）,0,0,0,0,1,100,0,2,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,2,24004;10000,0,0,0,使用后，打怪可获得<a color='30ff00'>三倍经验</a>，持续时间<a color='30ff00'>4</a>小时，持续时间不叠加；效果可与活动<a color='30ff00'>双倍经验</a>，VIP多倍经验叠加,活动获得,0,0,0,0,0,0,0,0,0,0,0,0
23080008,9,23080005,三倍宝典（8小时）,0,0,0,0,1,100,0,2,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,2,24005;10000,0,0,0,使用后，打怪可获得<a color='30ff00'>三倍经验</a>，持续时间<a color='30ff00'>8</a>小时，持续时间不叠加；效果可与活动<a color='30ff00'>双倍经验</a>，VIP多倍经验叠加,活动获得,0,0,0,0,0,0,0,0,0,0,0,0
23080009,9,23080009,四倍宝典（1小时）,0,0,0,0,1,100,0,3,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,2,24012;10000,0,0,0,使用后，打怪可获得<a color='30ff00'>四倍经验</a>，持续时间<a color='30ff00'>1</a>小时，持续时间不叠加；效果可与活动<a color='30ff00'>双倍经验</a>，VIP多倍经验叠加,活动获得,0,0,0,0,0,0,0,0,0,0,0,0
23080010,9,23080009,四倍宝典（2小时）,0,0,0,0,1,100,0,3,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,2,24006;10000,0,0,0,使用后，打怪可获得<a color='30ff00'>四倍经验</a>，持续时间<a color='30ff00'>2</a>小时，持续时间不叠加；效果可与活动<a color='30ff00'>双倍经验</a>，VIP多倍经验叠加,活动获得,0,0,0,0,0,0,0,0,0,0,0,0
23080011,9,23080009,四倍宝典（4小时）,0,0,0,0,1,100,0,3,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,2,24007;10000,0,0,0,使用后，打怪可获得<a color='30ff00'>四倍经验</a>，持续时间<a color='30ff00'>4</a>小时，持续时间不叠加；效果可与活动<a color='30ff00'>双倍经验</a>，VIP多倍经验叠加,活动获得,0,0,0,0,0,0,0,0,0,0,0,0
23080012,9,23080009,四倍宝典（8小时）,0,0,0,0,1,100,0,3,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,2,24008;10000,0,0,0,使用后，打怪可获得<a color='30ff00'>四倍经验</a>，持续时间<a color='30ff00'>8</a>小时，持续时间不叠加；效果可与活动<a color='30ff00'>双倍经验</a>，VIP多倍经验叠加,活动获得,0,0,0,0,0,0,0,0,0,0,0,0
23080013,9,23080013,VIP升级加速-1倍(1小时),0,0,0,0,1,100,0,3,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,2,25001;10000,0,0,0,使用后提升VIP成长速度<a color='30ff00'>增加一倍</a>，持续时间<a color='30ff00'>1</a>小时，持续时间不叠加；请时间结束后再使用其他加速卷轴,活动获得,0,0,0,0,0,0,0,0,0,0,0,0
23080014,9,23080014,VIP升级加速-2倍(1小时),0,0,0,0,1,100,0,3,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,2,25002;10000,0,0,0,使用后提升VIP成长速度<a color='30ff00'>增加两倍</a>，持续时间<a color='30ff00'>1</a>小时，持续时间不叠加；请时间结束后再使用其他加速卷轴,活动获得,0,0,0,0,0,0,0,0,0,0,0,0
23090001,4,23090001,护卫经验丹（小）,0,0,0,0,1,100,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,1,107;100000,0,0,0,使用后获得<a color='30ff00'>100000</a>护卫经验,守护图腾、商城购买,0,0,0,0,0,0,0,0,0,0,0,0
23090002,4,23090002,护卫经验丹（中）,0,0,0,0,1,100,0,2,0,0,0,0,0,0,0,2,0,0,0,2,1,1,0,0,0,1,107;1000000,0,0,0,使用后获得<a color='30ff00'>1000000</a>护卫经验,守护图腾、商城购买,0,0,0,0,0,0,0,0,0,0,0,0
23090003,4,23090003,护卫经验丹（大）,0,0,0,0,1,100,0,3,0,0,0,0,0,0,0,3,0,0,0,2,1,1,0,0,0,1,107;10000000,0,0,0,使用后获得<a color='30ff00'>10000000</a>护卫经验,守护图腾、商城购买,0,0,0,0,0,0,0,0,0,0,0,0
23090004,4,23090004,虚弱,0,0,0,0,1,100,0,2,0,0,0,0,0,0,0,2,0,0,0,2,1,1,0,0,0,1,147;10000,0,0,0,使用后切割伤害增加<a color='30ff00'>200000</a>点，刀刀虚弱boss,成长钜惠购买,0,0,0,0,0,0,0,0,0,0,0,0
23090005,4,23090005,超级秒杀,0,0,0,0,1,100,0,3,0,0,0,0,0,0,0,3,0,0,0,2,1,1,0,0,0,1,148;10000,0,0,0,使用后获得超级秒杀，提高困魔咒使用时秒杀怪物的几率,成长钜惠购买,0,0,0,0,0,0,0,0,0,0,0,0
23090006,4,23090006,攻速10%,0,0,0,0,1,100,0,3,0,0,0,0,0,0,0,3,0,0,0,2,1,1,0,0,0,1,149;1000,0,0,0,使用后提升攻速度10%,成长钜惠购买,0,0,0,0,0,0,0,0,0,0,0,0
23100001,4,23100001,5W经验丹,0,0,0,0,1,100,0,3,0,0,0,0,0,0,0,3,0,0,0,2,1,1,0,1,1,1,106;50000,1,10,50000,使用后获得<a color='30ff00'>5万</a>经验,怪物掉落,0,0,0,0,0,0,0,0,0,0,0,0
